Time(Minutes),EntityID,ObjectName,ProcessID,StepName,Action
34.7272251964253,RegularCust.28,Source1,5.OnEnteredProcessing,[EndTransfer] IntoProcessing,Entity 'RegularCust.28' ending transfer into station 'Source1.Processing'.
34.7272251964253,RegularCust.28,Source1,5.OnEnteredProcessing,[Transfer] ToOutputBuffer,Entity 'RegularCust.28' transferring from '[Station] Source1.Processing' into station 'Source1.OutputBuffer'.
34.7272251964253,RegularCust.28,Source1,6.OnEntityArrival,[End],Process 'Source1.OnEntityArrival' ended.
34.7272251964253,RegularCust.28,Source1,0.OnEnteredOutputBuffer,[Begin],Process 'Source1.OnEnteredOutputBuffer' started.
34.7272251964253,RegularCust.28,Source1,0.OnEnteredOutputBuffer,[EndTransfer] IntoOutputBuffer,Entity 'RegularCust.28' ending transfer into station 'Source1.OutputBuffer'.
34.7272251964253,RegularCust.28,Source1,0.OnEnteredOutputBuffer,[Transfer] ToOutputNode,Entity 'RegularCust.28' transferring from '[Station] Source1.OutputBuffer' into node 'Output@Source1'.
34.7272251964253,RegularCust.28,Output@Source1,6.OnEnteredFromAssociatedObject,[Begin],Process 'Output@Source1.OnEnteredFromAssociatedObject' started.
34.7272251964253,RegularCust.28,Output@Source1,6.OnEnteredFromAssociatedObject,[Fire] EnteredEvent,Firing event 'Output@Source1.Entered'.
34.7272251964253,RegularCust.28,Output@Source1,6.OnEnteredFromAssociatedObject,[Decide] IfTransporter,Token branching on condition 'Entity.Is.Transporter'.
34.7272251964253,RegularCust.28,Output@Source1,6.OnEnteredFromAssociatedObject,[Decide] IfTransporter,Token sent to 'False' exit.
34.7272251964253,RegularCust.28,Output@Source1,6.OnEnteredFromAssociatedObject,[Execute] RoutingOutLogic,Executing process 'Output@Source1.RoutingOutLogic'.
34.7272251964253,RegularCust.28,Output@Source1,2.RoutingOutLogic,[Begin],Process 'Output@Source1.RoutingOutLogic' started.
34.7272251964253,RegularCust.28,Output@Source1,2.RoutingOutLogic,[SetNode] NextDestination,Destination node of entity 'RegularCust.28' set to value 'Input@StandardCounter'.
34.7272251964253,RegularCust.28,Output@Source1,2.RoutingOutLogic,[End],Process 'Output@Source1.RoutingOutLogic' ended.
34.7272251964253,RegularCust.28,Output@Source1,6.OnEnteredFromAssociatedObject,[Transfer] ToOutboundLink,Entity 'RegularCust.28' could not find a followable travel path from starting location '[Node] Output@Source1' to destination location 'Input@StandardCounter' using assigned network 'Global'.
34.7272251964253,RegularCust.28,Output@Source1,6.OnEnteredFromAssociatedObject,[Transfer] ToOutboundLink,Entity 'RegularCust.28' failed to initiate transfer from '[Node] Output@Source1' to an outbound link.
34.7272251964253,RegularCust.28,Output@Source1,6.OnEnteredFromAssociatedObject,[Transfer] ToFreeSpace,Entity 'RegularCust.28' initiating transfer from '[Node] Output@Source1' into free space of facility 'Model'.
34.7272251964253,RegularCust.28,Output@Source1,2.OnExited,[Begin],Process 'Output@Source1.OnExited' started.
34.7272251964253,RegularCust.28,Output@Source1,2.OnExited,[Fire] ExitedEvent,Firing event 'Output@Source1.Exited'.
34.7272251964253,RegularCust.28,Output@Source1,2.OnExited,[End],Process 'Output@Source1.OnExited' ended.
34.7272251964253,RegularCust.28,RegularCust.28,4.OnEnteredFreeSpace,[Begin],Process 'RegularCust.28.OnEnteredFreeSpace' started.
34.7272251964253,RegularCust.28,RegularCust.28,4.OnEnteredFreeSpace,[Assign] OnEnteredFreeSpaceAssignments,Assigning state variable 'RegularCust.28.FreeSpaceSteeringToken.4.EnteredFreeSpaceFromNode' the value '1'.
34.7272251964253,RegularCust.28,RegularCust.28,4.OnEnteredFreeSpace,[Decide] IfDestinationNode,Token branching on condition 'DestinationNode != Nothing'.
34.7272251964253,RegularCust.28,RegularCust.28,4.OnEnteredFreeSpace,[Decide] IfDestinationNode,Token sent to 'True' exit.
34.7272251964253,RegularCust.28,RegularCust.28,4.OnEnteredFreeSpace,[Decide] IfDirectToDestination,"Token branching on condition 'Math.If(FreeSpaceSteeringBehavior == List.FreeSpaceSteeringBehaviorType.DirectToDestination || CurrentNetwork == Nothing || !FreeSpaceSteeringToken.EnteredFreeSpaceFromNode, True, !CurrentNetwork.PathExists(PreviousNode, DestinationNode))'."
34.7272251964253,RegularCust.28,RegularCust.28,4.OnEnteredFreeSpace,[Decide] IfDirectToDestination,Token sent to 'True' exit.
34.7272251964253,RegularCust.28,RegularCust.28,4.OnEnteredFreeSpace,[Travel] DirectToDestination,Entity 'RegularCust.28' initiating free space travel movement to coordinates 'X=4.5 Y=0 Z=6.75' Meters.
34.7272251964253,RegularCust.28,RegularCust.28,4.OnEnteredFreeSpace,[Travel] DirectToDestination,Entity 'RegularCust.28' setting movement rate to desired maximum travel rate '1609.344' Meters per Hour.
34.7272251964253,RegularCust.28,Source1,5.OnEnteredProcessing,[End],Process 'Source1.OnEnteredProcessing' ended.
34.7272251964253,RegularCust.28,Source1,0.OnEnteredOutputBuffer,[End],Process 'Source1.OnEnteredOutputBuffer' ended.
34.7272251964253,RegularCust.28,Output@Source1,6.OnEnteredFromAssociatedObject,[End],Process 'Output@Source1.OnEnteredFromAssociatedObject' ended.
34.9426593919359,RegularCust.28,RegularCust.28,4.OnEnteredFreeSpace,[Travel] DirectToDestination,Entity 'RegularCust.28' completed free space travel movement to coordinates 'X=4.5 Y=0 Z=6.75' Meters.
34.9426593919359,RegularCust.28,RegularCust.28,4.OnEnteredFreeSpace,[Travel] DirectToDestination,Entity 'RegularCust.28' setting movement rate to desired ending travel rate '0' Meters per Hour.
34.9426593919359,RegularCust.28,RegularCust.28,4.OnEnteredFreeSpace,[Transfer] ToDestinationNode,Entity 'RegularCust.28' transferring from '[FreeSpace] Model' into node 'Input@StandardCounter'.
34.9426593919359,RegularCust.28,Input@StandardCounter,6.OnEnteredToAssociatedObject,[Begin],Process 'Input@StandardCounter.OnEnteredToAssociatedObject' started.
34.9426593919359,RegularCust.28,Input@StandardCounter,6.OnEnteredToAssociatedObject,[Fire] EnteredEvent,Firing event 'Input@StandardCounter.Entered'.
34.9426593919359,RegularCust.28,Input@StandardCounter,6.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Entity 'RegularCust.28' transferring from '[Node] Input@StandardCounter' into object 'StandardCounter'.
34.9426593919359,RegularCust.28,Input@StandardCounter,6.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Entity 'RegularCust.28' transferring from '[Node] Input@StandardCounter' into station 'StandardCounter.InputBuffer'.
34.9426593919359,RegularCust.28,StandardCounter,0.OnEnteredInputBuffer,[Begin],Process 'StandardCounter.OnEnteredInputBuffer' started.
34.9426593919359,RegularCust.28,StandardCounter,0.OnEnteredInputBuffer,[EndTransfer] IntoInputBuffer,Entity 'RegularCust.28' ending transfer into station 'StandardCounter.InputBuffer'.
34.9426593919359,RegularCust.28,Input@StandardCounter,5.OnExited,[Begin],Process 'Input@StandardCounter.OnExited' started.
34.9426593919359,RegularCust.28,Input@StandardCounter,5.OnExited,[Fire] ExitedEvent,Firing event 'Input@StandardCounter.Exited'.
34.9426593919359,RegularCust.28,Input@StandardCounter,5.OnExited,[End],Process 'Input@StandardCounter.OnExited' ended.
34.9426593919359,RegularCust.28,StandardCounter,0.OnEnteredInputBuffer,[Seize] Server,Object 'RegularCust.28' checking availability to seize '1' resource(s) of resource type '[ParentObject] StandardCounter'.
34.9426593919359,RegularCust.28,StandardCounter,0.OnEnteredInputBuffer,[Seize] Server,Object 'RegularCust.28' found '1' currently available resource(s) of resource type '[ParentObject] StandardCounter'.
34.9426593919359,RegularCust.28,StandardCounter,0.OnEnteredInputBuffer,[Seize] Server,Object 'RegularCust.28' seized '1' capacity unit(s) of resource 'StandardCounter'.
34.9426593919359,RegularCust.28,StandardCounter,0.OnEnteredInputBuffer,[Seize] Server,Object 'RegularCust.28' completed seize of '1' resource(s) of resource type '[ParentObject] StandardCounter'.
34.9426593919359,RegularCust.28,StandardCounter,0.OnEnteredInputBuffer,[Transfer] ToProcessing,Entity 'RegularCust.28' transferring from '[Station] StandardCounter.InputBuffer' into station 'StandardCounter.Processing'.
34.9426593919359,RegularCust.28,RegularCust.28,4.OnEnteredFreeSpace,[End],Process 'RegularCust.28.OnEnteredFreeSpace' ended.
34.9426593919359,RegularCust.28,Input@StandardCounter,6.OnEnteredToAssociatedObject,[End],Process 'Input@StandardCounter.OnEnteredToAssociatedObject' ended.
34.9426593919359,RegularCust.28,StandardCounter,5.OnEnteredProcessing,[Begin],Process 'StandardCounter.OnEnteredProcessing' started.
34.9426593919359,RegularCust.28,StandardCounter,5.OnEnteredProcessing,[EndTransfer] IntoProcessing,Entity 'RegularCust.28' ending transfer into station 'StandardCounter.Processing'.
34.9426593919359,RegularCust.28,StandardCounter,5.OnEnteredProcessing,[Decide] IfProcessTypeSpecificTime,Token branching on condition 'ProcessType==Enum.TaskProcessType.SpecificTime'.
34.9426593919359,RegularCust.28,StandardCounter,5.OnEnteredProcessing,[Decide] IfProcessTypeSpecificTime,Token sent to 'True' exit.
34.9426593919359,RegularCust.28,StandardCounter,5.OnEnteredProcessing,[Delay] ProcessingTime,Delaying token for '3.35642972309142' Minutes until time '38.2990891150273' Minutes.
34.9426593919359,RegularCust.28,StandardCounter,0.OnEnteredInputBuffer,[End],Process 'StandardCounter.OnEnteredInputBuffer' ended.
38.2990891150273,RegularCust.28,StandardCounter,5.OnEnteredProcessing,[Transfer] ToOutputBuffer,Entity 'RegularCust.28' transferring from '[Station] StandardCounter.Processing' into station 'StandardCounter.OutputBuffer'.
38.2990891150273,RegularCust.28,StandardCounter,0.OnEnteredOutputBuffer,[Begin],Process 'StandardCounter.OnEnteredOutputBuffer' started.
38.2990891150273,RegularCust.28,StandardCounter,0.OnEnteredOutputBuffer,[EndTransfer] IntoOutputBuffer,Entity 'RegularCust.28' ending transfer into station 'StandardCounter.OutputBuffer'.
38.2990891150273,RegularCust.28,StandardCounter,0.OnEnteredOutputBuffer,[Release] Server,Object 'RegularCust.28' attempting to release '1' resource(s) of resource type '[ParentObject] StandardCounter'.
38.2990891150273,RegularCust.28,StandardCounter,0.OnEnteredOutputBuffer,[Release] Server,Object 'RegularCust.28' released '1' capacity unit(s) of resource 'StandardCounter'.
38.2990891150273,RegularCust.28,StandardCounter,0.OnEnteredOutputBuffer,[Transfer] ToOutputNode,Entity 'RegularCust.28' transferring from '[Station] StandardCounter.OutputBuffer' into node 'Output@StandardCounter'.
38.2990891150273,RegularCust.28,Output@StandardCounter,6.OnEnteredFromAssociatedObject,[Begin],Process 'Output@StandardCounter.OnEnteredFromAssociatedObject' started.
38.2990891150273,RegularCust.28,Output@StandardCounter,6.OnEnteredFromAssociatedObject,[Fire] EnteredEvent,Firing event 'Output@StandardCounter.Entered'.
38.2990891150273,RegularCust.28,Output@StandardCounter,6.OnEnteredFromAssociatedObject,[Decide] IfTransporter,Token branching on condition 'Entity.Is.Transporter'.
38.2990891150273,RegularCust.28,Output@StandardCounter,6.OnEnteredFromAssociatedObject,[Decide] IfTransporter,Token sent to 'False' exit.
38.2990891150273,RegularCust.28,Output@StandardCounter,6.OnEnteredFromAssociatedObject,[Execute] RoutingOutLogic,Executing process 'Output@StandardCounter.RoutingOutLogic'.
38.2990891150273,RegularCust.28,Output@StandardCounter,2.RoutingOutLogic,[Begin],Process 'Output@StandardCounter.RoutingOutLogic' started.
38.2990891150273,RegularCust.28,Output@StandardCounter,2.RoutingOutLogic,[SetNode] NextDestination,Destination node of entity 'RegularCust.28' set to value 'Input@StandardSink'.
38.2990891150273,RegularCust.28,Output@StandardCounter,2.RoutingOutLogic,[End],Process 'Output@StandardCounter.RoutingOutLogic' ended.
38.2990891150273,RegularCust.28,Output@StandardCounter,6.OnEnteredFromAssociatedObject,[Transfer] ToOutboundLink,Entity 'RegularCust.28' could not find a followable travel path from starting location '[Node] Output@StandardCounter' to destination location 'Input@StandardSink' using assigned network 'Global'.
38.2990891150273,RegularCust.28,Output@StandardCounter,6.OnEnteredFromAssociatedObject,[Transfer] ToOutboundLink,Entity 'RegularCust.28' failed to initiate transfer from '[Node] Output@StandardCounter' to an outbound link.
38.2990891150273,RegularCust.28,Output@StandardCounter,6.OnEnteredFromAssociatedObject,[Transfer] ToFreeSpace,Entity 'RegularCust.28' initiating transfer from '[Node] Output@StandardCounter' into free space of facility 'Model'.
38.2990891150273,RegularCust.28,Output@StandardCounter,2.OnExited,[Begin],Process 'Output@StandardCounter.OnExited' started.
38.2990891150273,RegularCust.28,Output@StandardCounter,2.OnExited,[Fire] ExitedEvent,Firing event 'Output@StandardCounter.Exited'.
38.2990891150273,RegularCust.28,Output@StandardCounter,2.OnExited,[End],Process 'Output@StandardCounter.OnExited' ended.
38.2990891150273,RegularCust.28,RegularCust.28,4.OnEnteredFreeSpace,[Begin],Process 'RegularCust.28.OnEnteredFreeSpace' started.
38.2990891150273,RegularCust.28,RegularCust.28,4.OnEnteredFreeSpace,[Assign] OnEnteredFreeSpaceAssignments,Assigning state variable 'RegularCust.28.FreeSpaceSteeringToken.4.EnteredFreeSpaceFromNode' the value '1'.
38.2990891150273,RegularCust.28,RegularCust.28,4.OnEnteredFreeSpace,[Decide] IfDestinationNode,Token branching on condition 'DestinationNode != Nothing'.
38.2990891150273,RegularCust.28,RegularCust.28,4.OnEnteredFreeSpace,[Decide] IfDestinationNode,Token sent to 'True' exit.
38.2990891150273,RegularCust.28,RegularCust.28,4.OnEnteredFreeSpace,[Decide] IfDirectToDestination,"Token branching on condition 'Math.If(FreeSpaceSteeringBehavior == List.FreeSpaceSteeringBehaviorType.DirectToDestination || CurrentNetwork == Nothing || !FreeSpaceSteeringToken.EnteredFreeSpaceFromNode, True, !CurrentNetwork.PathExists(PreviousNode, DestinationNode))'."
38.2990891150273,RegularCust.28,RegularCust.28,4.OnEnteredFreeSpace,[Decide] IfDirectToDestination,Token sent to 'True' exit.
38.2990891150273,RegularCust.28,RegularCust.28,4.OnEnteredFreeSpace,[Travel] DirectToDestination,Entity 'RegularCust.28' initiating free space travel movement to coordinates 'X=11.75 Y=0 Z=7.25' Meters.
38.2990891150273,RegularCust.28,RegularCust.28,4.OnEnteredFreeSpace,[Travel] DirectToDestination,Entity 'RegularCust.28' setting movement rate to desired maximum travel rate '1609.344' Meters per Hour.
38.2990891150273,RegularCust.28,StandardCounter,5.OnEnteredProcessing,[End],Process 'StandardCounter.OnEnteredProcessing' ended.
38.2990891150273,RegularCust.28,StandardCounter,0.OnEnteredOutputBuffer,[End],Process 'StandardCounter.OnEnteredOutputBuffer' ended.
38.2990891150273,RegularCust.28,Output@StandardCounter,6.OnEnteredFromAssociatedObject,[End],Process 'Output@StandardCounter.OnEnteredFromAssociatedObject' ended.
38.3211295864923,--,--,--,--,Firing event 'Source1.EntityArrivals.Event'.
38.3211295864923,Source1,Source1,6.OnEntityArrival,[Begin],Process 'Source1.OnEntityArrival' started.
38.3211295864923,Source1,Source1,6.OnEntityArrival,[SetRow] BeforeCreatingEntities,Table reference for token 'Token.6' set to row index '2' in table 'CustData'.
38.3211295864923,Source1,Source1,6.OnEntityArrival,[Create] Entities,Creating '1' object(s) of entity type 'RegularCust' using creation method 'NewObject'.
38.3211295864923,--,--,--,--,Object 'RegularCust.29' created.
38.3211295864923,RegularCust.29,Source1,0.OnEntityArrival,[Transfer] ToProcessing,Entity 'RegularCust.29' transferring from '[FreeSpace] Source1' into station 'Source1.Processing'.
38.3211295864923,Source1,Source1,6.OnEntityArrival,[End],Process 'Source1.OnEntityArrival' ended.
38.3211295864923,RegularCust.29,Source1,5.OnEnteredProcessing,[Begin],Process 'Source1.OnEnteredProcessing' started.
38.3211295864923,RegularCust.29,Source1,5.OnEnteredProcessing,[EndTransfer] IntoProcessing,Entity 'RegularCust.29' ending transfer into station 'Source1.Processing'.
38.3211295864923,RegularCust.29,Source1,5.OnEnteredProcessing,[Transfer] ToOutputBuffer,Entity 'RegularCust.29' transferring from '[Station] Source1.Processing' into station 'Source1.OutputBuffer'.
38.3211295864923,RegularCust.29,Source1,0.OnEntityArrival,[End],Process 'Source1.OnEntityArrival' ended.
38.3211295864923,RegularCust.29,Source1,6.OnEnteredOutputBuffer,[Begin],Process 'Source1.OnEnteredOutputBuffer' started.
38.3211295864923,RegularCust.29,Source1,6.OnEnteredOutputBuffer,[EndTransfer] IntoOutputBuffer,Entity 'RegularCust.29' ending transfer into station 'Source1.OutputBuffer'.
38.3211295864923,RegularCust.29,Source1,6.OnEnteredOutputBuffer,[Transfer] ToOutputNode,Entity 'RegularCust.29' transferring from '[Station] Source1.OutputBuffer' into node 'Output@Source1'.
38.3211295864923,RegularCust.29,Output@Source1,0.OnEnteredFromAssociatedObject,[Begin],Process 'Output@Source1.OnEnteredFromAssociatedObject' started.
38.3211295864923,RegularCust.29,Output@Source1,0.OnEnteredFromAssociatedObject,[Fire] EnteredEvent,Firing event 'Output@Source1.Entered'.
38.3211295864923,RegularCust.29,Output@Source1,0.OnEnteredFromAssociatedObject,[Decide] IfTransporter,Token branching on condition 'Entity.Is.Transporter'.
38.3211295864923,RegularCust.29,Output@Source1,0.OnEnteredFromAssociatedObject,[Decide] IfTransporter,Token sent to 'False' exit.
38.3211295864923,RegularCust.29,Output@Source1,0.OnEnteredFromAssociatedObject,[Execute] RoutingOutLogic,Executing process 'Output@Source1.RoutingOutLogic'.
38.3211295864923,RegularCust.29,Output@Source1,2.RoutingOutLogic,[Begin],Process 'Output@Source1.RoutingOutLogic' started.
38.3211295864923,RegularCust.29,Output@Source1,2.RoutingOutLogic,[SetNode] NextDestination,Destination node of entity 'RegularCust.29' set to value 'Input@StandardCounter'.
38.3211295864923,RegularCust.29,Output@Source1,2.RoutingOutLogic,[End],Process 'Output@Source1.RoutingOutLogic' ended.
38.3211295864923,RegularCust.29,Output@Source1,0.OnEnteredFromAssociatedObject,[Transfer] ToOutboundLink,Entity 'RegularCust.29' could not find a followable travel path from starting location '[Node] Output@Source1' to destination location 'Input@StandardCounter' using assigned network 'Global'.
38.3211295864923,RegularCust.29,Output@Source1,0.OnEnteredFromAssociatedObject,[Transfer] ToOutboundLink,Entity 'RegularCust.29' failed to initiate transfer from '[Node] Output@Source1' to an outbound link.
38.3211295864923,RegularCust.29,Output@Source1,0.OnEnteredFromAssociatedObject,[Transfer] ToFreeSpace,Entity 'RegularCust.29' initiating transfer from '[Node] Output@Source1' into free space of facility 'Model'.
38.3211295864923,RegularCust.29,Output@Source1,2.OnExited,[Begin],Process 'Output@Source1.OnExited' started.
38.3211295864923,RegularCust.29,Output@Source1,2.OnExited,[Fire] ExitedEvent,Firing event 'Output@Source1.Exited'.
38.3211295864923,RegularCust.29,Output@Source1,2.OnExited,[End],Process 'Output@Source1.OnExited' ended.
38.3211295864923,RegularCust.29,RegularCust.29,7.OnEnteredFreeSpace,[Begin],Process 'RegularCust.29.OnEnteredFreeSpace' started.
38.3211295864923,RegularCust.29,RegularCust.29,7.OnEnteredFreeSpace,[Assign] OnEnteredFreeSpaceAssignments,Assigning state variable 'RegularCust.29.FreeSpaceSteeringToken.7.EnteredFreeSpaceFromNode' the value '1'.
38.3211295864923,RegularCust.29,RegularCust.29,7.OnEnteredFreeSpace,[Decide] IfDestinationNode,Token branching on condition 'DestinationNode != Nothing'.
38.3211295864923,RegularCust.29,RegularCust.29,7.OnEnteredFreeSpace,[Decide] IfDestinationNode,Token sent to 'True' exit.
38.3211295864923,RegularCust.29,RegularCust.29,7.OnEnteredFreeSpace,[Decide] IfDirectToDestination,"Token branching on condition 'Math.If(FreeSpaceSteeringBehavior == List.FreeSpaceSteeringBehaviorType.DirectToDestination || CurrentNetwork == Nothing || !FreeSpaceSteeringToken.EnteredFreeSpaceFromNode, True, !CurrentNetwork.PathExists(PreviousNode, DestinationNode))'."
38.3211295864923,RegularCust.29,RegularCust.29,7.OnEnteredFreeSpace,[Decide] IfDirectToDestination,Token sent to 'True' exit.
38.3211295864923,RegularCust.29,RegularCust.29,7.OnEnteredFreeSpace,[Travel] DirectToDestination,Entity 'RegularCust.29' initiating free space travel movement to coordinates 'X=4.5 Y=0 Z=6.75' Meters.
38.3211295864923,RegularCust.29,RegularCust.29,7.OnEnteredFreeSpace,[Travel] DirectToDestination,Entity 'RegularCust.29' setting movement rate to desired maximum travel rate '1609.344' Meters per Hour.
38.3211295864923,RegularCust.29,Source1,5.OnEnteredProcessing,[End],Process 'Source1.OnEnteredProcessing' ended.
38.3211295864923,RegularCust.29,Source1,6.OnEnteredOutputBuffer,[End],Process 'Source1.OnEnteredOutputBuffer' ended.
38.3211295864923,RegularCust.29,Output@Source1,0.OnEnteredFromAssociatedObject,[End],Process 'Output@Source1.OnEnteredFromAssociatedObject' ended.
38.4344249643391,--,--,--,--,Firing event 'Source1.EntityArrivals.Event'.
38.4344249643391,Source1,Source1,0.OnEntityArrival,[Begin],Process 'Source1.OnEntityArrival' started.
38.4344249643391,Source1,Source1,0.OnEntityArrival,[SetRow] BeforeCreatingEntities,Table reference for token 'Token.0' set to row index '1' in table 'CustData'.
38.4344249643391,Source1,Source1,0.OnEntityArrival,[Create] Entities,Creating '1' object(s) of entity type 'PremiumCust' using creation method 'NewObject'.
38.4344249643391,--,--,--,--,Object 'PremiumCust.30' created.
38.4344249643391,PremiumCust.30,Source1,6.OnEntityArrival,[Transfer] ToProcessing,Entity 'PremiumCust.30' transferring from '[FreeSpace] Source1' into station 'Source1.Processing'.
38.4344249643391,Source1,Source1,0.OnEntityArrival,[End],Process 'Source1.OnEntityArrival' ended.
38.4344249643391,PremiumCust.30,Source1,5.OnEnteredProcessing,[Begin],Process 'Source1.OnEnteredProcessing' started.
38.4344249643391,PremiumCust.30,Source1,5.OnEnteredProcessing,[EndTransfer] IntoProcessing,Entity 'PremiumCust.30' ending transfer into station 'Source1.Processing'.
38.4344249643391,PremiumCust.30,Source1,5.OnEnteredProcessing,[Transfer] ToOutputBuffer,Entity 'PremiumCust.30' transferring from '[Station] Source1.Processing' into station 'Source1.OutputBuffer'.
38.4344249643391,PremiumCust.30,Source1,6.OnEntityArrival,[End],Process 'Source1.OnEntityArrival' ended.
38.4344249643391,PremiumCust.30,Source1,0.OnEnteredOutputBuffer,[Begin],Process 'Source1.OnEnteredOutputBuffer' started.
38.4344249643391,PremiumCust.30,Source1,0.OnEnteredOutputBuffer,[EndTransfer] IntoOutputBuffer,Entity 'PremiumCust.30' ending transfer into station 'Source1.OutputBuffer'.
38.4344249643391,PremiumCust.30,Source1,0.OnEnteredOutputBuffer,[Transfer] ToOutputNode,Entity 'PremiumCust.30' transferring from '[Station] Source1.OutputBuffer' into node 'Output@Source1'.
38.4344249643391,PremiumCust.30,Output@Source1,6.OnEnteredFromAssociatedObject,[Begin],Process 'Output@Source1.OnEnteredFromAssociatedObject' started.
38.4344249643391,PremiumCust.30,Output@Source1,6.OnEnteredFromAssociatedObject,[Fire] EnteredEvent,Firing event 'Output@Source1.Entered'.
38.4344249643391,PremiumCust.30,Output@Source1,6.OnEnteredFromAssociatedObject,[Decide] IfTransporter,Token branching on condition 'Entity.Is.Transporter'.
38.4344249643391,PremiumCust.30,Output@Source1,6.OnEnteredFromAssociatedObject,[Decide] IfTransporter,Token sent to 'False' exit.
38.4344249643391,PremiumCust.30,Output@Source1,6.OnEnteredFromAssociatedObject,[Execute] RoutingOutLogic,Executing process 'Output@Source1.RoutingOutLogic'.
38.4344249643391,PremiumCust.30,Output@Source1,2.RoutingOutLogic,[Begin],Process 'Output@Source1.RoutingOutLogic' started.
38.4344249643391,PremiumCust.30,Output@Source1,2.RoutingOutLogic,[SetNode] NextDestination,Destination node of entity 'PremiumCust.30' set to value 'Input@PremierCounter'.
38.4344249643391,PremiumCust.30,Output@Source1,2.RoutingOutLogic,[End],Process 'Output@Source1.RoutingOutLogic' ended.
38.4344249643391,PremiumCust.30,Output@Source1,6.OnEnteredFromAssociatedObject,[Transfer] ToOutboundLink,Entity 'PremiumCust.30' failed to initiate transfer from '[Node] Output@Source1' to an outbound link. The entity's current travel mode is 'FreeSpaceOnly'.
38.4344249643391,PremiumCust.30,Output@Source1,6.OnEnteredFromAssociatedObject,[Transfer] ToFreeSpace,Entity 'PremiumCust.30' initiating transfer from '[Node] Output@Source1' into free space of facility 'Model'.
38.4344249643391,PremiumCust.30,Output@Source1,2.OnExited,[Begin],Process 'Output@Source1.OnExited' started.
38.4344249643391,PremiumCust.30,Output@Source1,2.OnExited,[Fire] ExitedEvent,Firing event 'Output@Source1.Exited'.
38.4344249643391,PremiumCust.30,Output@Source1,2.OnExited,[End],Process 'Output@Source1.OnExited' ended.
38.4344249643391,PremiumCust.30,PremiumCust.30,10.OnEnteredFreeSpace,[Begin],Process 'PremiumCust.30.OnEnteredFreeSpace' started.
38.4344249643391,PremiumCust.30,PremiumCust.30,10.OnEnteredFreeSpace,[Assign] OnEnteredFreeSpaceAssignments,Assigning state variable 'PremiumCust.30.FreeSpaceSteeringToken.10.EnteredFreeSpaceFromNode' the value '1'.
38.4344249643391,PremiumCust.30,PremiumCust.30,10.OnEnteredFreeSpace,[Decide] IfDestinationNode,Token branching on condition 'DestinationNode != Nothing'.
38.4344249643391,PremiumCust.30,PremiumCust.30,10.OnEnteredFreeSpace,[Decide] IfDestinationNode,Token sent to 'True' exit.
38.4344249643391,PremiumCust.30,PremiumCust.30,10.OnEnteredFreeSpace,[Decide] IfDirectToDestination,"Token branching on condition 'Math.If(FreeSpaceSteeringBehavior == List.FreeSpaceSteeringBehaviorType.DirectToDestination || CurrentNetwork == Nothing || !FreeSpaceSteeringToken.EnteredFreeSpaceFromNode, True, !CurrentNetwork.PathExists(PreviousNode, DestinationNode))'."
38.4344249643391,PremiumCust.30,PremiumCust.30,10.OnEnteredFreeSpace,[Decide] IfDirectToDestination,Token sent to 'True' exit.
38.4344249643391,PremiumCust.30,PremiumCust.30,10.OnEnteredFreeSpace,[Travel] DirectToDestination,Entity 'PremiumCust.30' initiating free space travel movement to coordinates 'X=4.25 Y=0 Z=1.25' Meters.
38.4344249643391,PremiumCust.30,PremiumCust.30,10.OnEnteredFreeSpace,[Travel] DirectToDestination,Entity 'PremiumCust.30' setting movement rate to desired maximum travel rate '1609.344' Meters per Hour.
38.4344249643391,PremiumCust.30,Source1,5.OnEnteredProcessing,[End],Process 'Source1.OnEnteredProcessing' ended.
38.4344249643391,PremiumCust.30,Source1,0.OnEnteredOutputBuffer,[End],Process 'Source1.OnEnteredOutputBuffer' ended.
38.4344249643391,PremiumCust.30,Output@Source1,6.OnEnteredFromAssociatedObject,[End],Process 'Output@Source1.OnEnteredFromAssociatedObject' ended.
38.4610842650318,RegularCust.28,RegularCust.28,4.OnEnteredFreeSpace,[Travel] DirectToDestination,Entity 'RegularCust.28' completed free space travel movement to coordinates 'X=11.75 Y=0 Z=7.25' Meters.
38.4610842650318,RegularCust.28,RegularCust.28,4.OnEnteredFreeSpace,[Travel] DirectToDestination,Entity 'RegularCust.28' setting movement rate to desired ending travel rate '0' Meters per Hour.
38.4610842650318,RegularCust.28,RegularCust.28,4.OnEnteredFreeSpace,[Transfer] ToDestinationNode,Entity 'RegularCust.28' transferring from '[FreeSpace] Model' into node 'Input@StandardSink'.
38.4610842650318,RegularCust.28,Input@StandardSink,6.OnEnteredToAssociatedObject,[Begin],Process 'Input@StandardSink.OnEnteredToAssociatedObject' started.
38.4610842650318,RegularCust.28,Input@StandardSink,6.OnEnteredToAssociatedObject,[Fire] EnteredEvent,Firing event 'Input@StandardSink.Entered'.
38.4610842650318,RegularCust.28,Input@StandardSink,6.OnEnteredToAssociatedObject,[Transfer] ToAssociatedObject,Entity 'RegularCust.28' transferring from '[Node] Input@StandardSink' into object 'StandardSink'.
